rank,sku,pid,vid,variantSku,variantKey,sellPrice,sugSellPrice,weight_g,L,W,H,inv_CN_total,inv_CN_cj,inv_CN_factory,inv_US_total,variantImage
5,CJGY1942967,1744342631724888064,1744342632244981760,CJGY194296707GT,Pet Pad Blue With Pillow-90x90cm,7.46,70.95,950.0,420,320,60,10170,0,10170,,https://cf.cjdropshipping.com/quick/product/94fe38e3-f5b6-4e74-ac96-faf10af6a960.jpg
5,CJGY1942967,1744342631724888064,1744342632328867840,CJGY194296708HS,Pet Pad Blue With Pillow-90x135cm,12.44,118.31,1180.0,450,320,120,11606,0,11606,,https://cf.cjdropshipping.com/quick/product/94fe38e3-f5b6-4e74-ac96-faf10af6a960.jpg
5,CJGY1942967,1744342631724888064,1744342632412753920,CJGY194296709IR,Pet Pad Blue With Pillow-90x120cm,11.28,107.28,1130.0,450,320,100,10834,0,10834,,https://cf.cjdropshipping.com/quick/product/94fe38e3-f5b6-4e74-ac96-faf10af6a960.jpg
5,CJGY1942967,1744342631724888064,1744342632496640000,CJGY194296710JQ,Pet Pad Blue With Pillow-75x75cm,5.8,55.16,750.0,350,320,60,11115,0,11115,,https://cf.cjdropshipping.com/quick/product/94fe38e3-f5b6-4e74-ac96-faf10af6a960.jpg
5,CJGY1942967,1744342631724888064,1744342632580526080,CJGY194296711KP,Pet Pad Blue With Pillow-75x120cm,9.12,86.74,1132.0,370,320,90,13899,0,13899,,https://cf.cjdropshipping.com/quick/product/94fe38e3-f5b6-4e74-ac96-faf10af6a960.jpg
5,CJGY1942967,1744342631724888064,1744342632660217856,CJGY194296712LO,Pet Pad Coffee With Pillow-90x90cm,7.46,70.95,950.0,420,320,60,13776,0,13776,,https://cf.cjdropshipping.com/quick/product/ae5d6d37-a967-4765-b5c9-e88ddc7feb7c.jpg
5,CJGY1942967,1744342631724888064,1744342632739909632,CJGY194296713MN,Pet Pad Coffee With Pillow-90x135cm,12.44,118.31,1180.0,450,320,120,10177,0,10177,,https://cf.cjdropshipping.com/quick/product/ae5d6d37-a967-4765-b5c9-e88ddc7feb7c.jpg
5,CJGY1942967,1744342631724888064,1744342632819601408,CJGY194296714NM,Pet Pad Coffee With Pillow-90x120cm,11.28,107.28,1130.0,450,320,100,11871,0,11871,,https://cf.cjdropshipping.com/quick/product/ae5d6d37-a967-4765-b5c9-e88ddc7feb7c.jpg
5,CJGY1942967,1744342631724888064,1744342632895098880,CJGY194296715OL,Pet Pad Coffee With Pillow-75x75cm,5.8,55.16,750.0,350,320,60,13089,0,13089,,https://cf.cjdropshipping.com/quick/product/ae5d6d37-a967-4765-b5c9-e88ddc7feb7c.jpg
5,CJGY1942967,1744342631724888064,1744342632978984960,CJGY194296716PK,Pet Pad Coffee With Pillow-75x120cm,9.12,86.74,1132.0,370,320,90,13543,0,13543,,https://cf.cjdropshipping.com/quick/product/ae5d6d37-a967-4765-b5c9-e88ddc7feb7c.jpg
5,CJGY1942967,1744342631724888064,1744342633058676736,CJGY194296717QJ,Pet Pad Gray And Black-90x90cm,7.46,70.95,950.0,420,320,60,13769,0,13769,,https://cf.cjdropshipping.com/quick/product/a5a8f90a-b6c9-480c-a01a-1d737e9b39de.jpg
5,CJGY1942967,1744342631724888064,1744342633138368512,CJGY194296718RI,Pet Pad Gray And Black-90x135cm,12.44,118.31,1180.0,450,320,120,10537,0,10537,,https://cf.cjdropshipping.com/quick/product/a5a8f90a-b6c9-480c-a01a-1d737e9b39de.jpg
5,CJGY1942967,1744342631724888064,1744342633218060288,CJGY194296719SH,Pet Pad Gray And Black-90x120cm,11.28,107.28,1130.0,450,320,100,10031,0,10031,,https://cf.cjdropshipping.com/quick/product/a5a8f90a-b6c9-480c-a01a-1d737e9b39de.jpg
5,CJGY1942967,1744342631724888064,1744342633297752064,CJGY194296720TG,Pet Pad Gray And Black-75x75cm,5.8,55.16,750.0,350,320,60,13760,0,13760,,https://cf.cjdropshipping.com/quick/product/a5a8f90a-b6c9-480c-a01a-1d737e9b39de.jpg
5,CJGY1942967,1744342631724888064,1744342633377443840,CJGY194296721UF,Pet Pad Gray And Black-75x120cm,9.12,86.74,1132.0,370,320,90,11172,0,11172,,https://cf.cjdropshipping.com/quick/product/a5a8f90a-b6c9-480c-a01a-1d737e9b39de.jpg
5,CJGY1942967,1744342631724888064,1744342633457135616,CJGY194296722VE,Pet Pad Gray Coffee-90x90cm,7.46,70.95,950.0,420,320,60,13654,0,13654,,https://cf.cjdropshipping.com/quick/product/14ccecb7-1db3-483c-b388-720066364369.jpg
5,CJGY1942967,1744342631724888064,1744342633536827392,CJGY194296723WD,Pet Pad Gray Coffee-90x135cm,12.44,118.31,1180.0,450,320,120,12715,0,12715,,https://cf.cjdropshipping.com/quick/product/14ccecb7-1db3-483c-b388-720066364369.jpg
5,CJGY1942967,1744342631724888064,1744342633616519168,CJGY194296724XC,Pet Pad Gray Coffee-90x120cm,11.28,107.28,1130.0,450,320,100,12865,0,12865,,https://cf.cjdropshipping.com/quick/product/14ccecb7-1db3-483c-b388-720066364369.jpg
5,CJGY1942967,1744342631724888064,1744342633696210944,CJGY194296725YB,Pet Pad Gray Coffee-75x75cm,5.8,55.16,750.0,350,320,60,14420,0,14420,,https://cf.cjdropshipping.com/quick/product/14ccecb7-1db3-483c-b388-720066364369.jpg
5,CJGY1942967,1744342631724888064,1744342633775902720,CJGY194296726ZA,Pet Pad Gray Coffee-75x120cm,9.12,86.74,1132.0,370,320,90,14121,0,14121,,https://cf.cjdropshipping.com/quick/product/14ccecb7-1db3-483c-b388-720066364369.jpg
5,CJGY1942967,1744342631724888064,1744342633855594496,CJGY194296727AZ,Pet Pad Red And Black-90x90cm,7.46,70.95,950.0,420,320,60,10634,0,10634,,https://cf.cjdropshipping.com/quick/product/0f4d0f88-1c5b-44ee-b211-1abe8d3d32ed.jpg
5,CJGY1942967,1744342631724888064,1744342633935286272,CJGY194296728BY,Pet Pad Red And Black-90x135cm,12.44,118.31,1180.0,450,320,120,11719,0,11719,,https://cf.cjdropshipping.com/quick/product/0f4d0f88-1c5b-44ee-b211-1abe8d3d32ed.jpg
5,CJGY1942967,1744342631724888064,1744342634010783744,CJGY194296729CX,Pet Pad Red And Black-90x120cm,11.28,107.28,1130.0,450,320,100,11093,0,11093,,https://cf.cjdropshipping.com/quick/product/0f4d0f88-1c5b-44ee-b211-1abe8d3d32ed.jpg
5,CJGY1942967,1744342631724888064,1744342634090475520,CJGY194296730DW,Pet Pad Red And Black-75x75cm,5.8,55.16,750.0,350,320,60,11998,0,11998,,https://cf.cjdropshipping.com/quick/product/0f4d0f88-1c5b-44ee-b211-1abe8d3d32ed.jpg
5,CJGY1942967,1744342631724888064,1744342634170167296,CJGY194296731EV,Pet Pad Red And Black-75x120cm,9.12,86.74,1132.0,370,320,90,12107,0,12107,,https://cf.cjdropshipping.com/quick/product/0f4d0f88-1c5b-44ee-b211-1abe8d3d32ed.jpg
5,CJGY1942967,1744342631724888064,1744342634249859072,CJGY194296732FU,With Pillow Pet Pad Dark Gray-90x90cm,7.46,70.95,950.0,420,320,60,14319,0,14319,,https://cf.cjdropshipping.com/quick/product/c5d98b74-12cd-400f-9208-5861bd804e5c.jpg
5,CJGY1942967,1744342631724888064,1744342634329550848,CJGY194296733GT,With Pillow Pet Pad Dark Gray-90x135cm,12.44,118.31,1180.0,450,320,120,12175,0,12175,,https://cf.cjdropshipping.com/quick/product/c5d98b74-12cd-400f-9208-5861bd804e5c.jpg
5,CJGY1942967,1744342631724888064,1744342634409242624,CJGY194296734HS,With Pillow Pet Pad Dark Gray-90x120cm,11.28,107.28,1130.0,450,320,100,14518,0,14518,,https://cf.cjdropshipping.com/quick/product/c5d98b74-12cd-400f-9208-5861bd804e5c.jpg
5,CJGY1942967,1744342631724888064,1744342634484740096,CJGY194296735IR,With Pillow Pet Pad Dark Gray-75x75cm,5.8,55.16,750.0,350,320,60,12600,0,12600,,https://cf.cjdropshipping.com/quick/product/c5d98b74-12cd-400f-9208-5861bd804e5c.jpg
5,CJGY1942967,1744342631724888064,1744342634564431872,CJGY194296736JQ,With Pillow Pet Pad Dark Gray-75x120cm,9.12,86.74,1132.0,370,320,90,12245,0,12245,,https://cf.cjdropshipping.com/quick/product/c5d98b74-12cd-400f-9208-5861bd804e5c.jpg
5,CJGY1942967,1744342631724888064,1744342634644123648,CJGY194296737KP,With Pillow Pet Pad Light Gray-90x90cm,7.46,70.95,950.0,420,320,60,11971,0,11971,,https://cf.cjdropshipping.com/quick/product/23eadaf5-8002-4ec3-9719-c5cd2585d297.jpg
5,CJGY1942967,1744342631724888064,1744342634723815424,CJGY194296738LO,With Pillow Pet Pad Light Gray-90x135cm,12.44,118.31,1180.0,450,320,120,11547,0,11547,,https://cf.cjdropshipping.com/quick/product/23eadaf5-8002-4ec3-9719-c5cd2585d297.jpg
5,CJGY1942967,1744342631724888064,1744342634803507200,CJGY194296739MN,With Pillow Pet Pad Light Gray-90x120cm,11.28,107.28,1130.0,450,320,100,11591,0,11591,,https://cf.cjdropshipping.com/quick/product/23eadaf5-8002-4ec3-9719-c5cd2585d297.jpg
5,CJGY1942967,1744342631724888064,1744342634879004672,CJGY194296740NM,With Pillow Pet Pad Light Gray-75x75cm,5.8,75.52,750.0,350,320,60,14623,0,14623,,https://cf.cjdropshipping.com/quick/product/23eadaf5-8002-4ec3-9719-c5cd2585d297.jpg
5,CJGY1942967,1744342631724888064,1744342634967085056,CJGY194296741OL,With Pillow Pet Pad Light Gray-75x120cm,9.12,86.74,1132.0,370,320,90,11728,0,11728,,https://cf.cjdropshipping.com/quick/product/23eadaf5-8002-4ec3-9719-c5cd2585d297.jpg
