rank,sku,pid,commentId,commentDate,score,countryCode,user,comment,imageUrls
4,CJGY2064580,2406200640451621700,2507140610071616604,2025-07-11T03:57:51+08:00,3,DE,J***j,"Tatsächlich ist xs doch sehr klein kommt einem aufgefalteten Taschentuch nahe. Vielleicht hätte ich vorher besser lesen müssen. Werde sie nochmal in größer bestellen, denn kühlen tut sie definitiv. ",
4,CJGY2064580,2406200640451621700,2507140608091615700,2025-07-11T00:38:01+08:00,5,KR,U***i,"시원하고 좋아요 시원하고 좋아요 시원하고 좋아요 시원하고 좋아요 시원하고 좋아요 시원하고 좋아요 
시원하고 좋아요 시원하고 좋아요 시원하고 좋아요 시원하고 좋아요 시원하고 좋아요 시원하고 좋아요 시원하고 좋아요 시원하고 좋아요 시원하고 좋아요 
시원하고 좋아요 시원하고 좋아요 시원하고 좋아요",
4,CJGY2064580,2406200640451621700,2507140607581613113,2025-07-11T00:23:56+08:00,5,UA,W***a,"Все супер, холодить за рахунок тканини. Котик задоволений",
4,CJGY2064580,2406200640451621700,2507140608061613606,2025-07-10T23:07:08+08:00,5,HU,E***q,Maravilloso me encantó ,
4,CJGY2064580,2406200640451621700,2507140609541613205,2025-07-10T20:20:16+08:00,4,DE,C***i,"So wie beschrieben 
und sehr schnelle Lieferung",
4,CJGY2064580,2406200640451621700,2507140608061613612,2025-07-10T19:28:44+08:00,5,ES,J***m,Producto tal y como describe el vendedor,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/1f22a421-178f-4301-849c-dbfb57ad685c.jpg
4,CJGY2064580,2406200640451621700,2507140608091615002,2025-07-10T16:05:44+08:00,5,ES,C***k,super,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/c227657b-4f1f-46f6-a95a-ea3a41081a7e.jpg
4,CJGY2064580,2406200640451621700,2507140610341613800,2025-07-10T15:00:05+08:00,2,ES,I***z,"Está bien como mantita, pero refrescar... no refresca nada. una esterilla sin más",
4,CJGY2064580,2406200640451621700,2507140608111613111,2025-07-10T14:42:22+08:00,5,FR,B***m,À l’air top !,
4,CJGY2064580,2406200640451621700,2507140608091615006,2025-07-10T14:30:09+08:00,5,FR,E***h,"Étonnamment ce n'est que du tissu. Pas de gel à l'intérieur, pas non plus nécessaire de le mettre au frigo ou congélateur avant. Et c'est effectivement frais en surface. Mon chien (77 kg poils très épais) s'est directement mis dessus et a pu dormir sans haleter.
bref excellent produit !",
4,CJGY2064580,2406200640451621700,2507140608111613110,2025-07-10T12:30:26+08:00,5,ES,W***k,"Sieht gut aus, und ist ganz leicht.Mal sehen wie die Hunde sie annehmen. Aber gutes Produkt ",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/b9cff116-2478-44c4-82a0-910981687433.jpg
4,CJGY2064580,2406200640451621700,2507140609541613207,2025-07-10T10:32:42+08:00,4,UA,D***t,Нормальний. ,
4,CJGY2064580,2406200640451621700,2507140610381616902,2025-07-10T10:09:21+08:00,1,KR,U***z,그냥 방석.,
4,CJGY2064580,2406200640451621700,2507140608111613200,2025-07-10T09:41:52+08:00,5,UA,K***d,555,
4,CJGY2064580,2406200640451621700,2507140610071616602,2025-07-10T07:45:57+08:00,3,ES,S***d,Una simple “manta”,
4,CJGY2064580,2406200640451621700,2507140610381616905,2025-07-10T07:04:29+08:00,1,DE,N***i,"Keine Kühldecke, Minderwertige Qualität",
4,CJGY2064580,2406200640451621700,2507140608061613604,2025-07-10T07:02:57+08:00,5,BE,U***g,Je suis tres contente de mon ma couverture rafraîchissante pour mon petit chien  il va bien profiter par ces chaleurs ,
4,CJGY2064580,2406200640451621700,2507140610071616600,2025-07-10T04:42:08+08:00,3,BR,A***g,Muito pequeno. Mal cabe um pincher.,
4,CJGY2064580,2406200640451621700,2507140608111613114,2025-07-10T04:15:49+08:00,5,US,W***g,גדול וטוב,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/fc5c1253-eab6-4821-a52b-87147333a0da.jpg
4,CJGY2064580,2406200640451621700,2507140610071616601,2025-07-10T03:58:23+08:00,3,ES,F***m,"Está bien como mantita, pero refrescar... no refresca nada. una esterilla sin más",
4,CJGY2064580,2406200640451621700,2507140608091615005,2025-07-10T00:26:35+08:00,5,UA,E***j,Заказал 40/30 специально для сумки переноски. Действительно имеет охлаждающий эффект. Будем пользоваться.,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/5f487ac3-5b9a-4317-865e-8088dd20d503.jpg
4,CJGY2064580,2406200640451621700,2507140610341613802,2025-07-09T19:52:30+08:00,2,ES,C***c,me esperaba otra cosa,
4,CJGY2064580,2406200640451621700,2507140610071616603,2025-07-09T18:59:52+08:00,3,ES,F***n,"Me esperaba que llevará un gel por dentro que absorbe el calor y no lo lleva, o por lo menos yo no lo noto. No quita el calor como otras que tengo pero tampoco da calor como una manta. A mi perro le gusta",
4,CJGY2064580,2406200640451621700,2507140608061613613,2025-07-09T17:22:02+08:00,5,FR,W***f,très bien tissus très frais je recommande,
4,CJGY2064580,2406200640451621700,2507140608111613104,2025-07-09T16:54:18+08:00,5,IT,I***t,ottimo tappetino rinfrescante per il mio gattino,
4,CJGY2064580,2406200640451621700,2507140608111613106,2025-07-09T16:38:42+08:00,5,LT,V***m,"atrodo nebloigai, bet kiek ten šunui vėsiau 🤷",
4,CJGY2064580,2406200640451621700,2507140608111613103,2025-07-09T14:05:53+08:00,5,FR,X***j,Très bien,
4,CJGY2064580,2406200640451621700,2507140608111613101,2025-07-09T13:54:24+08:00,5,ES,J***g,todo Ok,
4,CJGY2064580,2406200640451621700,2507140610381616903,2025-07-09T13:31:51+08:00,1,ES,J***x,Doesn’t cool at all,
4,CJGY2064580,2406200640451621700,2507140608091615013,2025-07-09T12:28:15+08:00,5,US,T***i,Love it.,
4,CJGY2064580,2406200640451621700,2507140608091615009,2025-07-09T11:38:10+08:00,5,UA,C***u,"Килимок прикольний, через матеріал тканини є відчуття холодку, собака із задоволенням лежить, є значний мінус те що він слизький, немає гумових цяток щоб не ковзав",
4,CJGY2064580,2406200640451621700,2507140608111613107,2025-07-09T10:08:59+08:00,5,US,I***n,Love it.,
4,CJGY2064580,2406200640451621700,2507140609541613206,2025-07-09T10:02:36+08:00,4,KR,I***a,"그닥 안 시원합니다.. 있으나 마나ㅠ 그나마 싸게 사서 다행이에요 
그리고 크기도 좀 다르네요 60이 아니라 사이즈 보니 58임 뭐임",
4,CJGY2064580,2406200640451621700,2507140608061613609,2025-07-09T09:30:21+08:00,5,ES,H***e,todo correcto,
4,CJGY2064580,2406200640451621700,2507140610381616904,2025-07-09T08:36:22+08:00,1,ES,J***u,como puedo devolverlo ez pequeño,
4,CJGY2064580,2406200640451621700,2507140609541613203,2025-07-09T08:04:15+08:00,4,FR,U***e,Le chat aime bien,
4,CJGY2064580,2406200640451621700,2507140608111613108,2025-07-09T07:55:34+08:00,5,PT,O***o,Soft fabric and cool to the touch! Would recommend 👍,
4,CJGY2064580,2406200640451621700,2507140608111613109,2025-07-09T07:12:01+08:00,5,AU,Z***k,생각보다 시원해요 우리집 개가 한시간만에 물어뜯어놔서 못쓰게 되었지만...ㅜㅜ,
4,CJGY2064580,2406200640451621700,2507140608111613102,2025-07-09T05:37:46+08:00,5,DE,X***e,super,
4,CJGY2064580,2406200640451621700,2507140608061613603,2025-07-09T05:04:49+08:00,5,DE,V***f,super,
4,CJGY2064580,2406200640451621700,2507140608091615016,2025-07-09T03:55:31+08:00,5,LT,O***z,"atrodo nebloigai, bet kiek ten šunui vėsiau 🤷",
4,CJGY2064580,2406200640451621700,2507140608111613100,2025-07-09T03:07:53+08:00,5,LT,S***c,"atrodo nebloigai, bet kiek ten šunui vėsiau 🤷",
4,CJGY2064580,2406200640451621700,2507140608061613610,2025-07-09T02:38:30+08:00,5,ES,W***b,"De momento se asemeja bastante al producto que pedí,ahora falta probarlo y ver si cumple con lo que promete o es otro producto chino de tantos que sirve de poco o dura menos que un estornudo",
4,CJGY2064580,2406200640451621700,2507140608091615001,2025-07-09T01:59:41+08:00,5,UA,H***q,Чудово ,
4,CJGY2064580,2406200640451621700,2507140608091615004,2025-07-09T00:39:23+08:00,5,UA,U***v,"Якість хороша, але кицька не оцінила або ще не розібралася з концептом 😊",
4,CJGY2064580,2406200640451621700,2507140610001619300,2025-07-08T22:58:00+08:00,3,ES,S***v,No está frío ,
4,CJGY2064580,2406200640451621700,2507140609541613204,2025-07-08T22:56:56+08:00,4,ES,I***d,la perra no lo quiere pero tiene buena pinta,
4,CJGY2064580,2406200640451621700,2507140608151617401,2025-07-08T22:46:07+08:00,5,IT,F***y,Tutto perfetto come da descrizione!! Venditore consigliato +++,
4,CJGY2064580,2406200640451621700,2507140608111613203,2025-07-08T19:41:18+08:00,5,FR,T***m,vraiment frais !,
4,CJGY2064580,2406200640451621700,2507140608111613112,2025-07-08T17:51:52+08:00,5,ES,W***y,refrescante,
4,CJGY2064580,2406200640451621700,2507140608061613607,2025-07-08T17:13:42+08:00,5,ES,S***v,"es tal. ual se describe, el tejido es fresquito",
4,CJGY2064580,2406200640451621700,2507140608091615012,2025-07-08T15:24:04+08:00,5,ES,N***u,"Llevo 2 semanas poniéndoselo a mi perra y siempre se acaba tumbando hay , osea que funciona . Cuando la tocas se nota fresquita ",
4,CJGY2064580,2406200640451621700,2507140608091615017,2025-07-08T13:52:35+08:00,5,UA,J***e,"коврики гарні, на дотик прохолодні, але кішечки вибрали охолоджуватись окремо від них🤣",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/25e4edec-8adb-4259-8656-27b276310efc.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/fd0293b9-9772-45e7-aa0f-aee6d3a98e4a.jpg
4,CJGY2064580,2406200640451621700,2507140610381616900,2025-07-08T13:41:28+08:00,1,UA,J***c,Это не охлаждающий коврик. Просто тряпка,
4,CJGY2064580,2406200640451621700,2507140608091614900,2025-07-08T11:57:17+08:00,5,ES,E***m,ok,
4,CJGY2064580,2406200640451621700,2507140608111613115,2025-07-08T11:33:49+08:00,5,FR,Y***s,parfakt.,
4,CJGY2064580,2406200640451621700,2507140608091615015,2025-07-08T10:27:34+08:00,5,IT,U***z,"Ottimo prodotto, grandi caratteristiche, spedizione precisa con traking giusto, tempi rapidi molto veloce e affidabilità, ottima qualità, ",
4,CJGY2064580,2406200640451621700,2507140610341613801,2025-07-08T10:26:15+08:00,2,NL,Q***b,"Het werkt totaal biet. Het voelt koel aan als je het aanraakt, maar neemt direct de warmte over en broeit",
4,CJGY2064580,2406200640451621700,2507140608111613202,2025-07-08T05:11:37+08:00,5,UA,W***c,"Заказала 50*40  для взрослого кота. Размер подошёл. Кошки не особо на нем лежат +  он скользит. Ткань прохладная, но не охлаждающая.",
4,CJGY2064580,2406200640451621700,2507140610341613803,2025-07-08T05:02:46+08:00,2,ES,S***t,"Es muy fino y no enfría prácticamente, probablemente lo devuelva. ",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/aab7da12-5086-4474-b057-e19ba12fc315.jpg
4,CJGY2064580,2406200640451621700,2507140608151617402,2025-07-08T02:18:24+08:00,5,FX,K***f,super bien,
4,CJGY2064580,2406200640451621700,2507140608091615003,2025-07-08T01:47:21+08:00,5,FR,O***k,"reçu très rapidement !!!
au toucher c'est frais, à voir maintenant si mon chat va se coucher dessus.",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/7f193d29-4ed2-4af3-9196-d3854dacfe9b.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/dd855c1e-93e7-48f4-8ae4-ca5c653732b6.jpg
4,CJGY2064580,2406200640451621700,2507140609541613202,2025-07-08T00:06:12+08:00,4,ES,M***e,Se siente fresca y mi perro que no le suelen gustar las camas en verano está si así que entiendo que le va bien,
4,CJGY2064580,2406200640451621700,2507140608091615000,2025-07-07T21:41:33+08:00,5,HR,T***f,😃👍👏,
4,CJGY2064580,2406200640451621700,2507140610071616617,2025-07-07T19:21:31+08:00,3,DE,G***z,Item works really well but size did not match.,
4,CJGY2064580,2406200640451621700,2507140608441613010,2025-07-07T18:43:02+08:00,5,ES,C***j,BUENA CALIDAD Y COMODA PARA EL PERRO,
4,CJGY2064580,2406200640451621700,2507140608111613201,2025-07-07T18:06:00+08:00,5,FR,V***j,"Vérifier la taille avant de commander 
sinon bon produit",
4,CJGY2064580,2406200640451621700,2507140609541613201,2025-07-07T17:12:46+08:00,4,UA,V***p,Коту больше нравится перфорированная часть коврика. Охлаждение кратковременное,
4,CJGY2064580,2406200640451621700,2507140610001619301,2025-07-07T16:40:22+08:00,3,PT,I***d,Um pouco pequeno do que o previsto,
4,CJGY2064580,2406200640451621700,2507140608091615014,2025-07-07T15:17:55+08:00,5,IT,M***r,"uguale alla foto, molto bello è tessuto morbido",
4,CJGY2064580,2406200640451621700,2507140608091615011,2025-07-07T13:20:20+08:00,5,ES,R***b,Se nota fresquita muy contento gracias a mi perro que pesa 22kg le queda como una cama doble,
4,CJGY2064580,2406200640451621700,2507140610381616917,2025-07-07T13:17:45+08:00,1,UA,E***m,Doesn’t work ,
4,CJGY2064580,2406200640451621700,2507140608091615010,2025-07-07T12:36:52+08:00,5,UK,H***s,"When I first saw the mat i thought it wasn’t going to keep my doggo cool, but apparently it does, as he keeps lying on it in the hot days. It’s also easy to clean. ",
4,CJGY2064580,2406200640451621700,2507140610071616610,2025-07-07T12:23:43+08:00,3,IL,P***x,"בסדר, קצת קטן יותר ממה שחשבתי",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/b945a353-d995-4914-8ef7-db6f94fcc648.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/f9142604-8204-44af-8ee4-c5b1bddbb10a.jpg
4,CJGY2064580,2406200640451621700,2507140608061613611,2025-07-07T10:35:38+08:00,5,FR,T***p,Le tapis est frais au toucher et a l'air agréable,
4,CJGY2064580,2406200640451621700,2507140608091615008,2025-07-07T10:33:01+08:00,5,NL,B***i,Formidable ,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/d3c91c89-de7a-4452-94d7-2fcc0cebefde.jpg
4,CJGY2064580,2406200640451621700,2507140610071616608,2025-07-07T10:24:00+08:00,3,IL,L***d,"החתולה אוהבת, זה באמת קצת קריר. אבל זה לא בדיוק באותו הגודל המצויין. ",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/091292cb-0901-49b7-ba91-f3c997e4fe48.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/40329507-fbc5-47d4-9d2e-f352d7f477de.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/0f71205f-57de-405e-987e-01535023261d.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/a3b97614-c7a2-46c0-840b-0286b0c319db.jpg
4,CJGY2064580,2406200640451621700,2507140610381616906,2025-07-07T08:12:14+08:00,1,CH,S***o,reste froid 20 minutes ,
4,CJGY2064580,2406200640451621700,2507140608061613608,2025-07-07T07:21:18+08:00,5,BR,C***o,Bom,
4,CJGY2064580,2406200640451621700,2507140608091615007,2025-07-07T05:48:18+08:00,5,IT,H***i,Tappetino molto fresco e piace molto ai gatti,
4,CJGY2064580,2406200640451621700,2507140608111613105,2025-07-07T02:10:36+08:00,5,UA,O***b,"Nice map, dogs love it",
4,CJGY2064580,2406200640451621700,2507140608151617400,2025-07-07T02:04:54+08:00,5,ES,L***x,"muy buena, deja al gato con mucha frescura, literalmente no se sale de la mantita, espectacular",
4,CJGY2064580,2406200640451621700,2507140610351617606,2025-07-06T22:55:20+08:00,2,DE,L***p,It is absolutely not cold. Before this mat I ordered small one from another seller and it was really cold when you touching it. But this mat without any cooling effect.,
4,CJGY2064580,2406200640451621700,2507140609541613214,2025-07-06T21:46:31+08:00,4,KR,I***e,패드 자체가 조금 얇고 엄청 시원하진않아요,
4,CJGY2064580,2406200640451621700,2507140608311612006,2025-07-06T15:48:31+08:00,5,UA,D***x,"Щасливі діти - щасливі батьки, киця і пес в захваті)",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/7dda55a9-cc5f-4ae6-a7e8-9345bdd7f0f7.jpg
4,CJGY2064580,2406200640451621700,2507140608401619400,2025-07-06T12:49:45+08:00,5,KR,H***u,개 사줬는데 애가 탐냄 애가 자꾸 누웟 있음 애꺼도 사줘야하나 고민됨,
4,CJGY2064580,2406200640451621700,2507140609541613208,2025-07-06T03:08:32+08:00,4,ES,S***l,todo correcto,
4,CJGY2064580,2406200640451621700,2507140608351614501,2025-07-06T01:57:09+08:00,5,IT,C***e,ottimo prodotto,
4,CJGY2064580,2406200640451621700,2507140608311612000,2025-07-05T15:58:40+08:00,5,ES,F***l,Al tacto se nota fresca y a mi perro parece que le gusta,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/0af83c83-bef2-4b8c-90e6-4edc5395605a.jpg
4,CJGY2064580,2406200640451621700,2507140608441613005,2025-07-05T14:22:20+08:00,5,FR,O***y,"Tapis qui est frais au touche mais c’est tout …. La qualité est pas mal mais loin d’être super , je ne peux pas me peononcer sur l’utilisation mais mon chien préfère rester sur le carrelage plutôt que sur le tapis ",
4,CJGY2064580,2406200640451621700,2507140608201615210,2025-07-05T14:07:44+08:00,5,IT,L***p,prodotto ottimo,
4,CJGY2064580,2406200640451621700,2507140608441613008,2025-07-05T13:18:11+08:00,5,NL,R***d,My cat loves the cooking mat,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/3b83e557-fe1e-458b-a1b8-ac459ed9282a.jpg
4,CJGY2064580,2406200640451621700,2507140608311612014,2025-07-05T11:19:13+08:00,5,ES,C***h,meow meow meow meow meow meow meow meow meow meow meow meow meow meow meow meow meow meow meow meow meow,
4,CJGY2064580,2406200640451621700,2507140608531619901,2025-07-05T08:18:43+08:00,5,NL,S***y,Good material ,
4,CJGY2064580,2406200640451621700,2507140608311612015,2025-07-05T08:16:01+08:00,5,KR,Y***k,좋아하는 거 같아요,
4,CJGY2064580,2406200640451621700,2507140609571614802,2025-07-05T06:13:34+08:00,4,KR,M***j,작지만 좋아요,
4,CJGY2064580,2406200640451621700,2507140608251611301,2025-07-05T03:30:12+08:00,5,PL,N***e,"Przesylka dotarła bardzo szybko. Towar zgodny z  opisem. O dziwo jest efekt chłodzenia. 
Piesek zadowolony. 
Polecam sprzedawcę.",
4,CJGY2064580,2406200640451621700,2507140609571614703,2025-07-05T01:48:02+08:00,4,FR,M***n,esta bien!,
4,CJGY2064580,2406200640451621700,2507140608201615216,2025-07-04T23:43:15+08:00,5,MX,J***h,"Me encantó es un artículo de muy buena calidad, además que su tamaño es tal cual la fotografía, me fascinó porque combina a mi perro le encantó además que es muy lindo y muy buena para la temporada de calor.",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/ec8bf608-0727-4e6e-a19d-3d31184041e2.jpg
4,CJGY2064580,2406200640451621700,2507140610411611913,2025-07-04T23:22:58+08:00,1,ES,I***g,"No sirve para nada, una estafa
Compré esta manta para perros porque decía que enfriaba al contacto gracias al gel, pero no tiene ningún efecto. Ni siquiera parece que tenga gel dentro, es más bien como una manta normal para el invierno. La metí en la nevera para ver si así funcionaba y tampoco. No la recomiendo en absoluto, es tirar el dinero.",
4,CJGY2064580,2406200640451621700,2507140610411611905,2025-07-04T22:43:33+08:00,1,FR,X***d,Nul ,
4,CJGY2064580,2406200640451621700,2507140610341613806,2025-07-04T22:26:56+08:00,2,NL,O***p,Miskoop. Werkt absoluut niet. Is zelfs eerder warm dan koel,
4,CJGY2064580,2406200640451621700,2507140608351614504,2025-07-04T20:58:02+08:00,5,DE,O***q,Alles super.,
4,CJGY2064580,2406200640451621700,2507140608441613019,2025-07-04T17:46:03+08:00,5,KR,S***j,우리집 멍뭉이가 엄청 좋아하네용,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/fa2cdba1-a919-48cd-ac61-0711dabdecd0.jpg
4,CJGY2064580,2406200640451621700,2507140608151617416,2025-07-04T17:30:33+08:00,5,CH,M***p,Unsere Hündin liebt die Kühldecke! Selbst an heißen Tagen bleibt sie angenehm kühl und entspannt darauf,
4,CJGY2064580,2406200640451621700,2507140608401619800,2025-07-04T17:26:36+08:00,5,ES,F***r,parece q le gusta du nueva mantita,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/a56bec1a-37a7-44df-bc42-1b64f4ebd23e.jpg
4,CJGY2064580,2406200640451621700,2507140609541613215,2025-07-04T15:00:56+08:00,4,ES,M***c,Se ve de buena calidad ,
4,CJGY2064580,2406200640451621700,2507140609571614900,2025-07-04T12:34:03+08:00,4,FR,Y***f,Bonne qualité.de tissus. Après je ne sais pas si ça rafraîchit. ,
4,CJGY2064580,2406200640451621700,2507140610351617601,2025-07-04T11:49:12+08:00,2,FR,B***v,Petit et glissant et peu rafraichissant,
4,CJGY2064580,2406200640451621700,2507140608311612008,2025-07-04T08:27:01+08:00,5,ES,I***g,es de buen tamaño y fresquita a mis perros les encanta.,
4,CJGY2064580,2406200640451621700,2507140608401619701,2025-07-04T07:15:13+08:00,5,FR,G***h,Ça va refroidissant,
4,CJGY2064580,2406200640451621700,2507140610411611914,2025-07-04T06:13:16+08:00,1,UA,A***s,Пеленка набагато менша ніж вказано в описі,
4,CJGY2064580,2406200640451621700,2507140610421619300,2025-07-04T05:47:30+08:00,1,IT,C***n,.,
4,CJGY2064580,2406200640451621700,2507140610381616913,2025-07-04T04:59:11+08:00,1,FR,A***w,n a pas vraiment d effet rafraîchissant....,
4,CJGY2064580,2406200640451621700,2507140610101617203,2025-07-04T00:07:43+08:00,3,ES,C***n,"es igual que en la foto pero pensaba que metiéndola en la nevera cogería frío para los animales, pero no sé enfría nada. si lo sé no la hubiera comprado",
4,CJGY2064580,2406200640451621700,2507140608411610003,2025-07-03T23:20:50+08:00,5,PL,W***s,"Jest zimna w dotyku i łatwo wyczyścić, dobre na cieplejszą porę roku, pierwszy raz coś takiego kupiłam.",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/85b6cff0-177c-411d-ad9b-83ecc3462972.jpg
4,CJGY2064580,2406200640451621700,2507140608401619704,2025-07-03T22:24:51+08:00,5,IT,H***h,spero che il gatto ci vada,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/481a17e6-1088-4d3b-a837-08ddf37d5b18.jpg
4,CJGY2064580,2406200640451621700,2507140610341613815,2025-07-03T22:12:50+08:00,2,UA,Q***d,коврик не соответствует розмеру,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/47215745-de63-4de3-87ff-efbca1a1fb28.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/1d6f33ac-7bbc-42ac-927e-25b325374c1e.jpg
4,CJGY2064580,2406200640451621700,2507140610071616619,2025-07-03T18:32:11+08:00,3,PT,T***i,Muito mais pequeno ,
4,CJGY2064580,2406200640451621700,2507140608491613103,2025-07-03T18:14:10+08:00,5,UA,X***m,"все как в описании.
ещё не пробовали.",
4,CJGY2064580,2406200640451621700,2507140608491613116,2025-07-03T14:25:10+08:00,5,UA,X***r,"Отличный коврик для собачки, прохладный ",
4,CJGY2064580,2406200640451621700,2507140610341613805,2025-07-03T13:59:26+08:00,2,US,G***n,Not cooling at all,
4,CJGY2064580,2406200640451621700,2507140610341613808,2025-07-03T09:33:31+08:00,2,ES,S***e,muy pequeño,
4,CJGY2064580,2406200640451621700,2507140610351617604,2025-07-03T08:48:06+08:00,2,BE,F***g,Хватает на 5 минут холода,
4,CJGY2064580,2406200640451621700,2507140609541613216,2025-07-03T05:59:19+08:00,4,ES,T***i,"Es más delgado de lo que esperaba, es muy fresquito.",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/f9c42e24-bba2-4aa3-b393-eae98aaba30f.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/23e37d15-cff9-4718-9452-bd3bfc39a40e.jpg
4,CJGY2064580,2406200640451621700,2507140608251611302,2025-07-03T04:46:00+08:00,5,FR,Q***v,comme décrit. reste frais. adopté par les chiens,
4,CJGY2064580,2406200640451621700,2507140608531619902,2025-07-03T02:48:21+08:00,5,FR,E***g,comme décrit. reste frais. adopté par les chiens,
4,CJGY2064580,2406200640451621700,2507140609541613212,2025-07-03T01:02:47+08:00,4,BE,G***k,Ok mais pas super rafraîchissant ,
4,CJGY2064580,2406200640451621700,2507140608441613006,2025-07-03T00:40:52+08:00,5,NO,M***a,"Really good product, it even felt cool when I took it out offers packaging. But the cat is still ignoring it 🤪",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/f41aff0a-8490-4fc0-99ef-cc2982e09494.jpg
4,CJGY2064580,2406200640451621700,2507140608201615212,2025-07-02T21:22:18+08:00,5,ES,K***x,muy bien,
4,CJGY2064580,2406200640451621700,2507140610101617210,2025-07-02T14:33:25+08:00,3,FR,B***k,mon chat aime bien mais pas très frais,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/df9518b0-9d64-4d8f-b428-7ca1c7cb112f.jpg
4,CJGY2064580,2406200640451621700,2507140610071616614,2025-07-02T13:27:03+08:00,3,ES,E***j,no esta mal,
4,CJGY2064580,2406200640451621700,2507140609571614804,2025-07-02T12:45:16+08:00,4,ES,N***r,"todo correcto,si se nota fresco.",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/b5c87ea4-a2e7-4f33-8b09-e07ed5dc9380.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/b0b23fd4-e3c0-40e4-a149-af88b473f6fa.jpg
4,CJGY2064580,2406200640451621700,2507140610341613810,2025-07-02T08:07:44+08:00,2,US,U***f,non serve a niente,
4,CJGY2064580,2406200640451621700,2507140610071616616,2025-07-02T05:40:46+08:00,3,ES,Y***r,"No refresca demasiado, he visto otras mejores",
4,CJGY2064580,2406200640451621700,2507140609541613213,2025-07-02T04:13:50+08:00,4,IT,U***z,Il mio cane neanche lo ha guardato la colpa non è del venditore ma mia che credo alle favole.,
4,CJGY2064580,2406200640451621700,2507140610411611917,2025-07-02T03:02:37+08:00,1,ES,F***f,No enfría nada. Os recomiendo comprar las de del.,
4,CJGY2064580,2406200640451621700,2507140610411611903,2025-07-02T02:54:49+08:00,1,ES,N***a,descripción engañosa no es refrescante es una simple colcha que al contacto da la sensación de más calor,
4,CJGY2064580,2406200640451621700,2507140608401619901,2025-07-02T02:35:31+08:00,5,UA,K***j,good quality,
4,CJGY2064580,2406200640451621700,2507140608531619903,2025-07-02T02:00:40+08:00,5,ES,N***k,"Es igual que en las fotos!!! Esta fresquita y para el verano va muy bien, a mí gata le ha encantado. Lo recomiendo.",
4,CJGY2064580,2406200640451621700,2507140610341613811,2025-07-02T01:33:24+08:00,2,PT,V***e,"Cumpre o objetivo , mas a qualidade dos acabamentos e costuras é muito má",
